Zip,City,State,Region,District,Country
62525,"Decatur, IL, USA",IL,Central,District #29,USA
62526,"Decatur, IL, USA",IL,Central,District #29,USA
62530,"Divernon, IL, USA",IL,Central,District #29,USA
62531,"Edinburg, IL, USA",IL,Central,District #29,USA
62532,"Elwin, IL, USA",IL,Central,District #29,USA
62533,"Farmersville, IL, USA",IL,Central,District #29,USA
62534,"Findlay, IL, USA",IL,Central,District #29,USA
62535,"Forsyth, IL, USA",IL,Central,District #29,USA
62536,"Glenarm, IL, USA",IL,Central,District #29,USA
62537,"Harristown, IL, USA",IL,Central,District #29,USA
62538,"Harvel, IL, USA",IL,Central,District #29,USA
62539,"Illiopolis, IL, USA",IL,Central,District #29,USA
62540,"Kincaid, IL, USA",IL,Central,District #29,USA
62541,"Lake Fork, IL, USA",IL,Central,District #29,USA
62543,"Latham, IL, USA",IL,Central,District #29,USA
62544,"Macon, IL, USA",IL,Central,District #29,USA
62545,"Mechanicsburg, IL, USA",IL,Central,District #29,USA
62546,"Morrisonville, IL, USA",IL,Central,District #29,USA
62547,"Mount Auburn, IL, USA",IL,Central,District #29,USA
62548,"Mount Pulaski, IL, USA",IL,Central,District #29,USA
62549,"Mt Zion, IL, USA",IL,Central,District #29,USA
62550,"Moweaqua, IL, USA",IL,Central,District #29,USA
62551,"Niantic, IL, USA",IL,Central,District #29,USA
62553,"Oconee, IL, USA",IL,East,District #17,USA
62554,"Oreana, IL, USA",IL,Central,District #29,USA
62555,"Owaneco, IL, USA",IL,Central,District #29,USA
62556,"Palmer, IL, USA",IL,Central,District #29,USA
62557,"Pana, IL, USA",IL,Central,District #29,USA
62558,"Pawnee, IL, USA",IL,Central,District #29,USA
62560,"Raymond, IL, USA",IL,Central,District #29,USA
62561,"Riverton, IL, USA",IL,Central,District #29,USA
62563,"Rochester, IL, USA",IL,Central,District #29,USA
62565,"Shelbyville, IL, USA",IL,East,District #17,USA
62567,"Stonington, IL, USA",IL,Central,District #29,USA
62568,"Taylorville, IL, USA",IL,Central,District #29,USA
62570,"Tovey, IL, USA",IL,Central,District #29,USA
62571,"Tower Hill, IL, USA",IL,East,District #17,USA
62572,"Waggoner, IL, USA",IL,Central,District #29,USA
62573,"Warrensburg, IL, USA",IL,Central,District #29,USA
62601,"Alexander, IL, USA",IL,Central,District #29,USA
62610,"Alsey, IL, USA",IL,Central,District #29,USA
62611,"Arenzville, IL, USA",IL,Central,District #29,USA
62612,"Ashland, IL, USA",IL,Central,District #29,USA
62613,"Athens, IL, USA",IL,Central,District #29,USA
62615,"Auburn, IL, USA",IL,Central,District #29,USA
62617,"Bath, IL, USA",IL,Central,District #29,USA
62618,"Beardstown, IL, USA",IL,Central,District #29,USA
62621,"Bluffs, IL, USA",IL,Central,District #29,USA
62622,"Bluff Springs, IL, USA",IL,Central,District #29,USA
62624,"Browning, IL, USA",IL,Central,District #29,USA
62625,"Cantrall, IL, USA",IL,Central,District #29,USA
62626,"Carlinville, IL, USA",IL,Central,District #29,USA
62627,"Chandlerville, IL, USA",IL,Central,District #29,USA
62628,"Chapin, IL, USA",IL,Central,District #29,USA
62629,"Chatham, IL, USA",IL,Central,District #29,USA
62630,"Chesterfield, IL, USA",IL,Central,District #29,USA
62631,"Concord, IL, USA",IL,Central,District #29,USA
62633,"Easton, IL, USA",IL,Central,District #29,USA
62634,"Elkhart, IL, USA",IL,Central,District #29,USA
62635,"Emden, IL, USA",IL,Central,District #29,USA
62638,"Franklin, IL, USA",IL,Central,District #29,USA
62639,"Frederick, IL, USA",IL,Central,District #29,USA
62640,"Girard, IL, USA",IL,Central,District #29,USA
62642,"Greenview, IL, USA",IL,Central,District #29,USA
62643,"Hartsburg, IL, USA",IL,Central,District #29,USA
62644,"Havana, IL, USA",IL,Central,District #29,USA
50861,"Shannon City, IA, USA",IA,Central,District #30,USA
50862,"Sharpsburg, IA, USA",IA,Central,District #30,USA
50863,"Tingley, IA, USA",IA,Central,District #30,USA
50864,"Villisca, IA, USA",IA,Central,District #30,USA
50936,"Des Moines, IA, USA",IA,Central,District #30,USA
50940,"Des Moines, IA, USA",IA,Central,District #30,USA
50947,"Des Moines, IA, USA",IA,Central,District #30,USA
50950,"Des Moines, IA, USA",IA,Central,District #30,USA
50980,"Des Moines, IA, USA",IA,Central,District #30,USA
50981,"Des Moines, IA, USA",IA,Central,District #30,USA
50982,"Des Moines, IA, USA",IA,Central,District #30,USA
50983,"Des Moines, IA, USA",IA,Central,District #30,USA
51001,"Akron, IA, USA",IA,Central,District #32,USA
51002,"Alta, IA, USA",IA,Central,District #32,USA
51003,"Alton, IA, USA",IA,Central,District #32,USA
51004,"Anthon, IA, USA",IA,Central,District #32,USA
51005,"Aurelia, IA, USA",IA,Central,District #32,USA
51006,"Battle Creek, IA, USA",IA,Central,District #32,USA
51007,"Bronson, IA, USA",IA,Central,District #32,USA
51008,"Brunsville, IA, USA",IA,Central,District #32,USA
51009,"Calumet, IA, USA",IA,Central,District #32,USA
51010,"Castana, IA, USA",IA,Central,District #32,USA
51011,"Chatsworth, IA, USA",IA,Central,District #32,USA
51012,"Cherokee, IA, USA",IA,Central,District #32,USA
51014,"Cleghorn, IA, USA",IA,Central,District #32,USA
51015,"Climbing Hill, IA, USA",IA,Central,District #32,USA
51016,"Correctionville, IA, USA",IA,Central,District #32,USA
51018,"Cushing, IA, USA",IA,Central,District #32,USA
51019,"Danbury, IA, USA",IA,Central,District #32,USA
51020,"Galva, IA, USA",IA,Central,District #32,USA
51022,"Granville, IA, USA",IA,Central,District #32,USA
51023,"Hawarden, IA, USA",IA,Central,District #32,USA
51024,"Hinton, IA, USA",IA,Central,District #32,USA
51025,"Holstein, IA, USA",IA,Central,District #32,USA
51026,"Hornick, IA, USA",IA,Central,District #32,USA
51027,"Ireton, IA, USA",IA,Central,District #32,USA
51028,"Kingsley, IA, USA",IA,Central,District #32,USA
51029,"Larrabee, IA, USA",IA,Central,District #32,USA
51030,"Lawton, IA, USA",IA,Central,District #32,USA
51031,"Le Mars, IA, USA",IA,Central,District #32,USA
51033,"Linn Grove, IA, USA",IA,Central,District #28,USA
51034,"Mapleton, IA, USA",IA,Central,District #32,USA
51035,"Marcus, IA, USA",IA,Central,District #32,USA
51036,"Maurice, IA, USA",IA,Central,District #32,USA
51037,"Meriden, IA, USA",IA,Central,District #32,USA
51038,"Merrill, IA, USA",IA,Central,District #32,USA
51039,"Moville, IA, USA",IA,Central,District #32,USA
51040,"Onawa, IA, USA",IA,Central,District #32,USA
51041,"Orange City, IA, USA",IA,Central,District #32,USA
51044,"Oto, IA, USA",IA,Central,District #32,USA
51045,"Oyens, IA, USA",IA,Central,District #32,USA
51046,"Paullina, IA, USA",IA,Central,District #32,USA
51047,"Peterson, IA, USA",IA,Central,District #28,USA
51048,"Pierson, IA, USA",IA,Central,District #32,USA
51049,"Quimby, IA, USA",IA,Central,District #32,USA
51050,"Remsen, IA, USA",IA,Central,District #32,USA
51051,"Rodney, IA, USA",IA,Central,District #32,USA
51052,"Salix, IA, USA",IA,Central,District #32,USA
51053,"Schaller, IA, USA",IA,Central,District #32,USA
51054,"Sergeant Bluff, IA, USA",IA,Central,District #32,USA
51055,"Sloan, IA, USA",IA,Central,District #32,USA
51056,"Smithland, IA, USA",IA,Central,District #32,USA
51058,"Sutherland, IA, USA",IA,Central,District #32,USA
51060,"Ute, IA, USA",IA,Central,District #32,USA
51061,"Washta, IA, USA",IA,Central,District #32,USA
51062,"Westfield, IA, USA",IA,Central,District #32,USA
51063,"Whiting, IA, USA",IA,Central,District #32,USA
51101,"Sioux City, IA, USA",IA,Central,District #32,USA
51102,"Sioux City, IA, USA",IA,Central,District #32,USA
51103,"Sioux City, IA, USA",IA,Central,District #32,USA
51104,"Sioux City, IA, USA",IA,Central,District #32,USA
51105,"Sioux City, IA, USA",IA,Central,District #32,USA
51106,"Sioux City, IA, USA",IA,Central,District #32,USA
51108,"Sioux City, IA, USA",IA,Central,District #32,USA
51109,"Sioux City, IA, USA",IA,Central,District #32,USA
51111,"Sioux City, IA, USA",IA,Central,District #32,USA
51201,"Sheldon, IA, USA",IA,Central,District #32,USA
51230,"Alvord, IA, USA",IA,Central,District #32,USA
51231,"Archer, IA, USA",IA,Central,District #32,USA
51232,"Ashton, IA, USA",IA,Central,District #32,USA
51234,"Boyden, IA, USA",IA,Central,District #32,USA
51235,"Doon, IA, USA",IA,Central,District #32,USA
51237,"George, IA, USA",IA,Central,District #32,USA
51238,"Hospers, IA, USA",IA,Central,District #32,USA
51239,"Hull, IA, USA",IA,Central,District #32,USA
51240,"Inwood, IA, USA",IA,Central,District #32,USA
51241,"Larchwood, IA, USA",IA,Central,District #32,USA
51242,"Lester, IA, USA",IA,Central,District #32,USA
51243,"Little Rock, IA, USA",IA,Central,District #32,USA
51244,"Matlock, IA, USA",IA,Central,District #32,USA
51245,"Primghar, IA, USA",IA,Central,District #32,USA
51246,"Rock Rapids, IA, USA",IA,Central,District #32,USA
51247,"Rock Valley, IA, USA",IA,Central,District #32,USA
51248,"Sanborn, IA, USA",IA,Central,District #32,USA
51249,"Sibley, IA, USA",IA,Central,District #32,USA
51250,"Sioux Center, IA, USA",IA,Central,District #32,USA
51301,"Spencer, IA, USA",IA,Central,District #28,USA
51331,"Arnolds Park, IA, USA",IA,Central,District #28,USA
51333,"Dickens, IA, USA",IA,Central,District #28,USA
51334,"Estherville, IA, USA",IA,Central,District #28,USA
51338,"Everly, IA, USA",IA,Central,District #28,USA
51340,"Fostoria, IA, USA",IA,Central,District #28,USA
51341,"Gillett Grove, IA, USA",IA,Central,District #28,USA
51342,"Graettinger, IA, USA",IA,Central,District #28,USA
51343,"Greenville, IA, USA",IA,Central,District #28,USA
51345,"Harris, IA, USA",IA,Central,District #32,USA
51346,"Hartley, IA, USA",IA,Central,District #28,USA
51347,"Lake Park, IA, USA",IA,Central,District #28,USA
51350,"Melvin, IA, USA",IA,Central,District #32,USA
51351,"Milford, IA, USA",IA,Central,District #28,USA
51354,"Ocheyedan, IA, USA",IA,Central,District #32,USA
51355,"Okoboji, IA, USA",IA,Central,District #28,USA
51357,"Royal, IA, USA",IA,Central,District #28,USA
51358,"Ruthven, IA, USA",IA,Central,District #28,USA
51360,"Spirit Lake, IA, USA",IA,Central,District #28,USA
51363,"Superior, IA, USA",IA,Central,District #28,USA
51364,"Terril, IA, USA",IA,Central,District #28,USA
51365,"Wallingford, IA, USA",IA,Central,District #28,USA
51366,"Webb, IA, USA",IA,Central,District #28,USA
51401,"Carroll, IA, USA",IA,Central,District #32,USA
51430,"Arcadia, IA, USA",IA,Central,District #32,USA
51431,"Arthur, IA, USA",IA,Central,District #32,USA
51432,"Aspinwall, IA, USA",IA,Central,District #32,USA
51433,"Auburn, IA, USA",IA,Central,District #32,USA
51436,"Breda, IA, USA",IA,Central,District #32,USA
51439,"Charter Oak, IA, USA",IA,Central,District #32,USA
51440,"Dedham, IA, USA",IA,Central,District #32,USA
51441,"Deloit, IA, USA",IA,Central,District #32,USA
51442,"Denison, IA, USA",IA,Central,District #32,USA
51443,"Glidden, IA, USA",IA,Central,District #32,USA
51444,"Halbur, IA, USA",IA,Central,District #32,USA
51445,"Ida Grove, IA, USA",IA,Central,District #32,USA
51446,"Irwin, IA, USA",IA,Central,District #32,USA
51447,"Kirkman, IA, USA",IA,Central,District #32,USA
51448,"Kiron, IA, USA",IA,Central,District #32,USA
51449,"Lake City, IA, USA",IA,Central,District #32,USA
51450,"Lake View, IA, USA",IA,Central,District #32,USA
51451,"Lanesboro, IA, USA",IA,Central,District #32,USA
51452,"Lidderdale, IA, USA",IA,Central,District #32,USA
51453,"Lohrville, IA, USA",IA,Central,District #32,USA
51454,"Manilla, IA, USA",IA,Central,District #32,USA
51455,"Manning, IA, USA",IA,Central,District #32,USA
51458,"Odebolt, IA, USA",IA,Central,District #32,USA
51459,"Ralston, IA, USA",IA,Central,District #32,USA
51460,"Ricketts, IA, USA",IA,Central,District #32,USA
51461,"Schleswig, IA, USA",IA,Central,District #32,USA
51462,"Scranton, IA, USA",IA,Central,District #32,USA
51463,"Templeton, IA, USA",IA,Central,District #32,USA
51465,"Vail, IA, USA",IA,Central,District #32,USA
51466,"Wall Lake, IA, USA",IA,Central,District #32,USA
51467,"Westside, IA, USA",IA,Central,District #32,USA
51501,"Council Bluffs, IA, USA",IA,Central,District #30,USA
51502,"Council Bluffs, IA, USA",IA,Central,District #30,USA
51503,"Council Bluffs, IA, USA",IA,Central,District #30,USA
51510,"Carter Lake, IA, USA",IA,Central,District #30,USA
51520,"Arion, IA, USA",IA,Central,District #32,USA
51521,"Avoca, IA, USA",IA,Central,District #30,USA
51523,"Blencoe, IA, USA",IA,Central,District #32,USA
51525,"Carson, IA, USA",IA,Central,District #30,USA
51526,"Crescent, IA, USA",IA,Central,District #30,USA
51527,"Defiance, IA, USA",IA,Central,District #32,USA
51528,"Dow City, IA, USA",IA,Central,District #32,USA
51529,"Dunlap, IA, USA",IA,Central,District #32,USA
51530,"Earling, IA, USA",IA,Central,District #32,USA
51531,"Elk Horn, IA, USA",IA,Central,District #32,USA
51532,"Elliott, IA, USA",IA,Central,District #30,USA
51533,"Emerson, IA, USA",IA,Central,District #30,USA
51534,"Glenwood, IA, USA",IA,Central,District #30,USA
51535,"Griswold, IA, USA",IA,Central,District #30,USA
51536,"Hancock, IA, USA",IA,Central,District #30,USA
51537,"Harlan, IA, USA",IA,Central,District #32,USA
51540,"Hastings, IA, USA",IA,Central,District #30,USA
51541,"Henderson, IA, USA",IA,Central,District #30,USA
51542,"Honey Creek, IA, USA",IA,Central,District #30,USA
51543,"Kimballton, IA, USA",IA,Central,District #32,USA
51544,"Lewis, IA, USA",IA,Central,District #30,USA
51545,"Little Sioux, IA, USA",IA,Central,District #30,USA
51546,"Logan, IA, USA",IA,Central,District #30,USA
51548,"Mc Clelland, IA, USA",IA,Central,District #30,USA
51549,"Macedonia, IA, USA",IA,Central,District #30,USA
51550,"Magnolia, IA, USA",IA,Central,District #30,USA
51551,"Malvern, IA, USA",IA,Central,District #30,USA
51552,"Marne, IA, USA",IA,Central,District #32,USA
51553,"Minden, IA, USA",IA,Central,District #30,USA
51554,"Mineola, IA, USA",IA,Central,District #30,USA
51555,"Missouri Valley, IA, USA",IA,Central,District #30,USA
51556,"Modale, IA, USA",IA,Central,District #30,USA
51557,"Mondamin, IA, USA",IA,Central,District #30,USA
51558,"Moorhead, IA, USA",IA,Central,District #32,USA
51559,"Neola, IA, USA",IA,Central,District #30,USA
51560,"Oakland, IA, USA",IA,Central,District #30,USA
51561,"Pacific Junction, IA, USA",IA,Central,District #30,USA
51562,"Panama, IA, USA",IA,Central,District #32,USA
51563,"Persia, IA, USA",IA,Central,District #30,USA
51564,"Pisgah, IA, USA",IA,Central,District #30,USA
51565,"Portsmouth, IA, USA",IA,Central,District #30,USA
51566,"Red Oak, IA, USA",IA,Central,District #30,USA
51570,"Shelby, IA, USA",IA,Central,District #30,USA
51571,"Silver City, IA, USA",IA,Central,District #30,USA
51572,"Soldier, IA, USA",IA,Central,District #32,USA
51573,"Stanton, IA, USA",IA,Central,District #30,USA
51575,"Treynor, IA, USA",IA,Central,District #30,USA
51576,"Underwood, IA, USA",IA,Central,District #30,USA
51577,"Walnut, IA, USA",IA,Central,District #30,USA
51578,"Westphalia, IA, USA",IA,Central,District #32,USA
51579,"Woodbine, IA, USA",IA,Central,District #30,USA
51591,"Red Oak, IA, USA",IA,Central,District #30,USA
51593,"Harlan, IA, USA",IA,Central,District #32,USA
51601,"Shenandoah, IA, USA",IA,Central,District #30,USA
51603,"Shenandoah, IA, USA",IA,Central,District #30,USA
51630,"Blanchard, IA, USA",IA,Central,District #30,USA
51631,"Braddyville, IA, USA",IA,Central,District #30,USA
51632,"Clarinda, IA, USA",IA,Central,District #30,USA
51636,"Coin, IA, USA",IA,Central,District #30,USA
51637,"College Springs, IA, USA",IA,Central,District #30,USA
51638,"Essex, IA, USA",IA,Central,District #30,USA
51639,"Farragut, IA, USA",IA,Central,District #30,USA
51640,"Hamburg, IA, USA",IA,Central,District #30,USA
51645,"Imogene, IA, USA",IA,Central,District #30,USA
51646,"New Market, IA, USA",IA,Central,District #30,USA
51647,"Northboro, IA, USA",IA,Central,District #30,USA
51648,"Percival, IA, USA",IA,Central,District #30,USA
51649,"Randolph, IA, USA",IA,Central,District #30,USA
51650,"Riverton, IA, USA",IA,Central,District #30,USA
51651,"Shambaugh, IA, USA",IA,Central,District #30,USA
51652,"Sidney, IA, USA",IA,Central,District #30,USA
51653,"Tabor, IA, USA",IA,Central,District #30,USA
51654,"Thurman, IA, USA",IA,Central,District #30,USA
51656,"Yorktown, IA, USA",IA,Central,District #30,USA
52001,"Dubuque, IA, USA",IA,Central,District #27,USA
52002,"Dubuque, IA, USA",IA,Central,District #27,USA
52003,"Dubuque, IA, USA",IA,Central,District #27,USA
52004,"Dubuque, IA, USA",IA,Central,District #27,USA
52030,"Andrew, IA, USA",IA,Central,District #27,USA
52031,"Bellevue, IA, USA",IA,Central,District #27,USA
52032,"Bernard, IA, USA",IA,Central,District #27,USA
52033,"Cascade, IA, USA",IA,Central,District #27,USA
52035,"Colesburg, IA, USA",IA,Central,District #27,USA
52036,"Delaware, IA, USA",IA,Central,District #27,USA
52037,"Delmar, IA, USA",IA,Central,District #27,USA
52038,"Dundee, IA, USA",IA,Central,District #27,USA
52039,"Durango, IA, USA",IA,Central,District #27,USA
52040,"Dyersville, IA, USA",IA,Central,District #27,USA
52041,"Earlville, IA, USA",IA,Central,District #27,USA
52042,"Edgewood, IA, USA",IA,Central,District #27,USA
52043,"Elkader, IA, USA",IA,Central,District #27,USA
52044,"Elkport, IA, USA",IA,Central,District #27,USA
52045,"Epworth, IA, USA",IA,Central,District #27,USA
52046,"Farley, IA, USA",IA,Central,District #27,USA
52047,"Farmersburg, IA, USA",IA,Central,District #27,USA
52048,"Garber, IA, USA",IA,Central,District #27,USA
52049,"Garnavillo, IA, USA",IA,Central,District #27,USA
52050,"Greeley, IA, USA",IA,Central,District #27,USA
52052,"Guttenberg, IA, USA",IA,Central,District #27,USA
52053,"Holy Cross, IA, USA",IA,Central,District #27,USA
52054,"La Motte, IA, USA",IA,Central,District #27,USA
52056,"Luxemburg, IA, USA",IA,Central,District #27,USA
52057,"Manchester, IA, USA",IA,Central,District #27,USA
52060,"Maquoketa, IA, USA",IA,Central,District #27,USA
52064,"Miles, IA, USA",IA,Central,District #27,USA
52065,"New Vienna, IA, USA",IA,Central,District #27,USA
52066,"North Buena Vista, IA, USA",IA,Central,District #27,USA
52068,"Peosta, IA, USA",IA,Central,District #27,USA
52069,"Preston, IA, USA",IA,Central,District #27,USA
52070,"Sabula, IA, USA",IA,Central,District #27,USA
52071,"Saint Donatus, IA, USA",IA,Central,District #27,USA
52072,"Saint Olaf, IA, USA",IA,Central,District #27,USA
52073,"Sherrill, IA, USA",IA,Central,District #27,USA
52074,"Spragueville, IA, USA",IA,Central,District #27,USA
52075,"Springbrook, IA, USA",IA,Central,District #27,USA
52076,"Strawberry Point, IA, USA",IA,Central,District #27,USA
52077,"Volga, IA, USA",IA,Central,District #27,USA
52078,"Worthington, IA, USA",IA,Central,District #27,USA
52079,"Zwingle, IA, USA",IA,Central,District #27,USA
52099,"Dubuque, IA, USA",IA,Central,District #27,USA
52101,"Decorah, IA, USA",IA,Central,District #27,USA
52132,"Calmar, IA, USA",IA,Central,District #27,USA
52133,"Castalia, IA, USA",IA,Central,District #27,USA
52134,"Chester, IA, USA",IA,Central,District #28,USA
52135,"Clermont, IA, USA",IA,Central,District #27,USA
